,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,PCA1,PCA2
4067,313.360445,0.818182,1031.91,1031.91,0.0,0.0,0.5,0.5,0.0,0.0,0,10,3000.0,2534.336507,121.667988,0.111111,12,0,-0.100803160583505,-0.8559860829583423
4068,382.159579,0.363636,287.68,165.0,122.68,0.0,0.416667,0.083333,0.416667,0.0,0,6,2500.0,1879.689693,139.703904,0.0,12,0,-0.9992715115645407,-1.2794625636372914
4069,7347.355967,1.0,0.0,0.0,0.0,3726.752857,0.0,0.0,0.0,0.25,5,0,11500.0,2367.28451,1863.527533,0.0,12,2,-0.8391480384115164,3.198776474981368
4070,58.281306,0.363636,0.0,0.0,0.0,470.095785,0.0,0.0,0.0,0.083333,1,0,1000.0,150.567116,190.032581,0.0,12,0,-2.2426850472139654,-0.862340231421191
4071,882.423211,1.0,288.75,270.0,18.75,0.0,0.166667,0.083333,0.083333,0.0,0,3,1000.0,450.107573,400.171096,0.0,12,0,-1.3570940185754161,-0.7579325604321083
4072,788.618659,1.0,2053.78,1094.91,958.87,0.0,0.916667,0.25,0.833333,0.0,0,15,2500.0,1875.180759,239.173819,0.0,12,3,1.186129050285804,-1.2342578331739644
4073,21.849058,1.0,256.11,0.0,256.11,0.0,0.916667,0.0,0.916667,0.0,0,11,2500.0,282.902137,169.325906,0.833333,12,3,0.28724508975664687,-2.1491239563648294
4074,6978.185657,1.0,1051.43,174.48,876.95,5146.349321,0.75,0.083333,0.75,0.333333,10,12,7500.0,3756.694846,3084.193348,0.0,12,2,0.9378973395620775,3.1605287164161284
4075,1204.187686,1.0,674.85,226.96,447.89,0.0,0.833333,0.166667,0.75,0.0,0,11,7500.0,741.851507,285.994556,0.0,12,3,0.4882058395553139,-0.8853805734008044
4076,1711.589245,1.0,1659.26,1152.26,507.0,0.0,0.833333,0.25,0.583333,0.0,0,13,6500.0,774.909705,545.130096,0.0,12,3,0.8681280435464702,-0.71073981968509
4077,869.947607,1.0,0.0,0.0,0.0,875.275758,0.0,0.0,0.0,0.25,4,0,3000.0,284.200413,351.686512,0.0,12,0,-1.84550766207981,0.43325133588575093
4078,1409.206763,1.0,143.5,143.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,432.361276,300.764907,0.0,12,0,-1.4362305618963953,-0.4618928481278373
4079,1034.243518,1.0,0.0,0.0,0.0,1534.856631,0.0,0.0,0.0,0.75,38,0,1500.0,1716.353133,260.391952,0.125,8,2,-2.4498385982712327,3.732411443827378
4080,603.62806,1.0,60.0,60.0,0.0,54.866583,0.083333,0.083333,0.0,0.166667,2,1,1200.0,1543.263552,317.838364,0.083333,12,0,-1.5621490633684563,-0.19898054693625972
4081,438.429112,1.0,5044.36,3015.56,2028.8,0.0,1.0,0.416667,0.916667,0.0,0,35,5500.0,4591.418823,186.28407,1.0,12,3,4.02144643879803,-1.517538811528045
4082,0.859447,0.454545,23.0,23.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,0.0,312.343947,0.0,12,0,-1.870345617941607,-1.0818116049654154
4083,1163.614769,1.0,0.0,0.0,0.0,79.975453,0.0,0.0,0.0,0.25,3,0,1200.0,282.300835,601.62523,0.0,12,0,-1.913685244537572,0.16242104942642382
4084,2683.935652,1.0,0.0,0.0,0.0,2780.106659,0.0,0.0,0.0,0.25,5,0,4500.0,424.014365,1123.7209,0.0,12,0,-1.6634412026074863,1.4119473491034733
4085,552.464447,0.818182,1866.81,1075.17,791.64,0.0,0.666667,0.25,0.583333,0.0,0,35,3000.0,3158.4173,481.438547,0.111111,12,3,1.1251191030476235,-1.074348060036135
4086,6832.111113,1.0,6508.08,0.0,6508.08,0.0,1.0,0.0,1.0,0.0,0,72,6000.0,8210.115891,13621.70839,0.0,12,1,6.1583444369067815,1.4784364238184189
4087,1155.692527,1.0,981.2,326.2,655.0,0.0,0.583333,0.166667,0.416667,0.0,0,12,1200.0,1279.911936,1176.743934,0.0,12,3,-0.06517200299208223,-0.9213437883713742
4088,375.583779,0.818182,1567.4,1567.4,0.0,830.455855,0.583333,0.583333,0.0,0.083333,1,14,2500.0,2695.75854,188.250177,0.666667,12,3,0.513924318417232,-0.8204772468833476
4089,13968.47957,1.0,281.71,8.9,272.81,2710.679764,0.416667,0.083333,0.333333,0.666667,12,9,18500.0,3464.441992,3360.086085,0.0,12,2,0.7561302225939878,5.907571538484662
4090,1847.255047,1.0,186.33,117.58,68.75,0.0,0.666667,0.25,0.416667,0.0,0,8,2000.0,494.841702,575.035999,0.0,12,3,-0.40222721067042483,-0.8999350687641396
4091,6629.045062,1.0,0.0,0.0,0.0,12178.96258,0.0,0.0,0.0,0.833333,31,0,8000.0,10117.7115,2189.436372,0.0,12,2,-0.8893803792195033,8.175171164310047
4092,1495.080484,1.0,2323.5,2082.52,240.98,0.0,0.916667,0.916667,0.333333,0.0,0,34,8500.0,2326.318039,431.826129,0.0,12,3,2.21890943591224,-0.42544313433656544
4093,2255.408224,0.909091,0.0,0.0,0.0,2705.839993,0.0,0.0,0.0,0.181818,3,0,3000.0,504.262605,569.631323,0.0,11,0,-1.841127097501388,0.8639601941573183
4094,1539.42247,1.0,0.0,0.0,0.0,1156.434609,0.0,0.0,0.0,0.083333,4,0,3500.0,369.04434,475.102035,0.0,12,0,-1.701786725925671,0.30960686297830625
4095,3035.951276,1.0,0.0,0.0,0.0,711.169986,0.0,0.0,0.0,0.666667,14,0,6000.0,710.84163,701.869995,0.0,12,2,-1.769332386453397,2.597449819478026
4096,105.069311,1.0,1344.87,1344.87,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,1700.0,1461.200691,176.308343,0.25,12,3,0.7729060322250431,-1.2705569263648067
4097,2446.709596,1.0,0.0,0.0,0.0,5281.049743,0.0,0.0,0.0,0.25,6,0,5000.0,5695.396335,696.156899,0.0,12,2,-1.20652687477113,2.4201796580085424
4098,295.374207,0.909091,0.0,0.0,0.0,2032.983385,0.0,0.0,0.0,0.25,4,0,1200.0,2781.869782,174.631958,0.0,12,0,-1.8121495228479532,0.6046434123675606
4099,822.755885,1.0,531.14,359.24,171.9,0.0,1.0,0.428571,0.571429,0.0,0,10,3000.0,267.707871,117.131173,0.0,7,3,0.006314252822406788,-1.2985664600929683
4100,4433.582508,1.0,0.0,0.0,0.0,1434.153185,0.0,0.0,0.0,0.416667,9,0,5500.0,6801.553821,1209.064809,0.083333,12,2,-0.9800929523361362,2.660157707676385
4101,2785.584338,1.0,0.0,0.0,0.0,144.330518,0.0,0.0,0.0,0.1,1,0,3000.0,446.776969,733.62973,0.0,10,0,-1.7522219199385327,0.1904453688381023
4102,10116.70899,1.0,10166.69,3300.0,6866.69,0.0,0.833333,0.333333,0.666667,0.0,0,45,14000.0,2190.466875,4253.469898,0.0,12,1,7.044657654424392,1.8408334308953338
4103,9440.796576,1.0,0.0,0.0,0.0,5831.378,0.0,0.0,0.0,0.666667,13,0,13000.0,2031.387858,2432.132089,0.0,12,2,-0.9287231521433444,5.550960638369876
4104,1435.975897,1.0,418.56,418.56,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,2150.0,950.209773,466.163755,0.0,12,0,-0.8278658972461272,-0.576044870355495
4105,1160.514847,1.0,3726.79,664.0,3062.79,0.0,1.0,0.083333,1.0,0.0,0,89,3000.0,3312.651656,310.179028,0.083333,12,3,3.601258482110019,-1.2446302248440482
4106,634.759973,1.0,19.91,0.0,19.91,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,610.491342,246.804668,0.0,12,0,-1.3554597512002358,-0.44440313384283386
4107,45.785125,0.636364,12.0,0.0,12.0,166.160258,1.0,0.0,0.916667,0.083333,3,12,1200.0,39.556692,46.550149,0.0,12,3,-0.4889802839162979,-1.559945726049371
4108,968.504914,1.0,257.71,45.65,212.06,0.0,0.166667,0.083333,0.166667,0.0,0,4,1000.0,623.314494,842.242726,0.0,12,0,-1.2324840312205543,-0.7452000690484155
4109,200.806352,1.0,1957.45,1799.14,158.31,0.0,1.0,1.0,0.166667,0.0,0,49,6000.0,1934.825977,193.934077,0.75,12,3,2.414737921697683,-1.3771355965163121
4110,1634.559235,1.0,1062.94,1006.18,56.76,0.0,0.583333,0.5,0.166667,0.0,0,15,1800.0,584.660133,1332.692469,0.0,12,3,0.07178359627026538,-0.7106109803896604
4111,1839.926709,1.0,487.75,0.0,487.75,266.614527,0.5,0.0,0.416667,0.083333,1,9,3500.0,791.115227,385.482464,0.0,12,0,-0.5148383405306488,-0.40609694214983855
4112,6743.313868,1.0,5591.26,1770.5,3820.76,1074.347669,1.0,1.0,1.0,0.25,4,162,9500.0,2314.208069,1682.939354,0.0,12,1,6.934281095028386,1.2859559385236485
4113,1267.054186,1.0,0.0,0.0,0.0,1253.614385,0.0,0.0,0.0,0.166667,8,0,1500.0,209.297618,470.721288,0.0,12,0,-1.912571943226727,0.5585400810089125
4114,2778.737121,1.0,1973.0,1973.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6500.0,630.766685,728.216731,0.0,12,0,-0.23673605291262476,0.1381943556642863
4115,1138.592025,1.0,327.99,248.99,79.0,0.0,0.333333,0.25,0.166667,0.0,0,9,1200.0,559.386373,902.962826,0.0,12,0,-0.8338479992522653,-0.7824667651587883
4116,195.361788,1.0,0.0,0.0,0.0,368.716548,0.0,0.0,0.0,0.083333,1,0,8500.0,153.610279,165.079071,0.0,12,0,-1.4747710295185255,-0.015011838197590839
4117,8.576818,0.181818,80.0,80.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,76.188977,14.667507,0.0,12,0,-1.7247756181625582,-0.948758102644999
4118,117.439961,0.636364,0.0,0.0,0.0,279.060127,0.0,0.0,0.0,0.083333,1,0,750.0,657.048813,189.20871,0.0,12,0,-2.066957378534775,-0.7111424358147301
4119,3803.111606,1.0,2025.96,541.39,1484.57,0.0,1.0,0.333333,0.833333,0.0,0,51,5600.0,1354.420552,990.395353,0.0,12,3,2.276060850036362,-0.5447347315742257
4120,841.744925,0.777778,2481.55,2481.55,0.0,0.0,0.555556,0.555556,0.0,0.0,0,9,5000.0,524.564867,275.814651,0.0,9,0,0.27361043219162656,-0.678212224296388
4121,153.602336,0.181818,0.0,0.0,0.0,962.466343,0.0,0.0,0.0,0.083333,1,0,1800.0,19.342419,37.240196,0.0,12,0,-2.3054889387209356,-0.8119507077881407
4122,382.449723,1.0,4162.66,917.78,3244.88,0.0,1.0,0.416667,1.0,0.0,0,60,5000.0,4103.998759,190.768834,0.833333,12,3,4.165438055355992,-1.674054273034747
4123,4375.13933,1.0,32.1,0.0,32.1,1830.046883,0.083333,0.0,0.083333,0.083333,1,1,6000.0,2303.317555,1141.011091,0.0,12,0,-1.0495195322540922,1.1215702457782857
4124,194.818874,1.0,1902.47,1902.47,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,7000.0,1896.961677,147.541524,0.75,12,3,1.5587343242116272,-1.1627121585268283
4125,2605.6002,1.0,0.0,0.0,0.0,4127.528187,0.0,0.0,0.0,0.25,5,0,12000.0,2077.205644,601.214943,0.083333,12,2,-1.0695265479776987,2.2240787070247166
4126,346.013906,0.818182,3561.31,1542.67,2018.64,0.0,0.75,0.333333,0.583333,0.0,0,39,5500.0,3156.901501,141.404986,0.5,12,3,2.5192831605422064,-1.2533060251424415
4127,404.582074,1.0,555.84,0.0,555.84,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,229.068913,255.734095,0.0,12,3,0.03883890538629775,-1.5980193831526384
4128,0.933462,0.363636,0.0,0.0,0.0,39.348512,0.0,0.0,0.0,0.083333,1,0,6000.0,109.244925,36.387033,0.0,12,0,-1.9575536953912895,-0.6513389893954802
4129,358.674215,0.727273,411.3,411.3,0.0,4327.056723,0.25,0.25,0.0,0.333333,9,4,2500.0,6981.148039,136.660716,0.2,12,0,-0.772462474787743,1.694527547639164
4130,36.005918,0.636364,463.36,0.0,463.36,0.0,0.333333,0.0,0.333333,0.0,0,4,7500.0,1070.3377,103.247226,0.0,12,0,-0.7734082849811517,-0.8687992363301339
4131,2197.935434,1.0,0.0,0.0,0.0,1183.00691,0.0,0.0,0.0,0.166667,2,0,5000.0,5233.68971,765.44367,0.0,12,0,-1.1496312855979918,1.0512927654465638
4132,2525.493672,1.0,490.0,0.0,490.0,1470.99071,0.5,0.0,0.416667,0.5,20,6,6000.0,1130.147035,796.560224,0.0,12,2,-0.6707972189493592,2.27717482315645
4133,3039.972975,1.0,5988.29,4484.77,1503.52,0.0,1.0,1.0,1.0,0.0,0,68,7000.0,2458.531724,878.361313,0.0,12,1,5.052429969452943,-0.42076513489263195
4134,22.151355,0.333333,134.87,64.98,69.89,0.0,0.333333,0.166667,0.166667,0.0,0,3,3000.0,41.580849,81.595815,0.0,6,0,-1.8116925651715474,-1.3375529480471353
4135,1077.459774,1.0,4342.68,3109.98,1232.7,385.830526,1.0,0.833333,0.833333,0.25,6,33,6900.0,4105.36943,321.561308,0.083333,12,3,3.4331861855929717,0.27295808395685506
4136,58.647973,0.909091,528.65,108.32,420.33,0.0,0.666667,0.083333,0.416667,0.0,0,12,2000.0,539.9677,115.495581,0.571429,12,3,-0.19336514125316456,-1.692246898619218
4137,1718.034412,1.0,422.68,422.68,0.0,3406.374587,0.333333,0.333333,0.0,0.833333,25,4,3500.0,3752.094461,797.08178,0.083333,12,2,-1.0116212393864976,3.8438287851016133
4138,3907.641073,1.0,2001.35,147.84,1853.51,466.60762,1.0,0.083333,1.0,0.166667,2,141,4000.0,2111.180988,3216.413727,0.0,12,3,3.5582199694985404,0.026157870686853556
4139,1189.030969,1.0,1122.3,1122.3,0.0,1425.965785,0.416667,0.416667,0.0,0.416667,9,9,4000.0,3231.526204,318.563445,0.0,12,0,-0.2796834197986711,1.4350773026399084
4140,18495.55855,1.0,5288.28,3657.3,1630.98,0.0,1.0,0.583333,1.0,0.0,0,76,22000.0,4246.168346,4227.08158,0.0,12,1,6.391254389693539,3.9330816173589844
4141,494.045664,1.0,583.2,240.44,342.76,0.0,1.0,0.25,0.916667,0.0,0,25,2000.0,370.803775,333.663101,0.0,12,3,0.597075794311407,-1.582334091139836
4142,520.441499,1.0,2170.6,2170.6,0.0,0.0,0.666667,0.666667,0.0,0.0,0,20,1500.0,1943.742193,179.996275,0.083333,12,3,0.7611459939386418,-0.8772772551409941
4143,4592.041153,1.0,0.0,0.0,0.0,178.893987,0.0,0.0,0.0,0.25,3,0,5000.0,1009.612835,1918.589524,0.0,12,0,-1.4231921147585878,1.2568270424680068
4144,2955.777008,1.0,0.0,0.0,0.0,3604.51247,0.0,0.0,0.0,0.7,12,0,11000.0,4398.578094,641.31761,0.0,10,2,-1.2975094194327212,3.79305959397277
4145,2666.903576,1.0,0.0,0.0,0.0,779.396921,0.0,0.0,0.0,0.166667,2,0,3000.0,661.437579,768.949382,0.0,12,0,-1.6595962980722312,0.5217314007732283
4146,2015.554911,1.0,1446.48,493.88,952.6,0.0,0.666667,0.25,0.666667,0.0,0,27,13000.0,4537.716739,563.63857,0.0,12,3,1.7401859017498995,0.10101210369818549
4147,8.447806,1.0,85.12,0.0,85.12,0.0,0.666667,0.0,0.583333,0.0,0,8,7000.0,100.258283,78.383013,0.454545,12,3,-0.21540634175800658,-1.3620202894588038
4148,3447.674222,1.0,205.0,205.0,0.0,4548.057776,0.090909,0.090909,0.0,0.545455,7,1,10500.0,665.239171,817.844662,0.0,11,2,-1.2269701775074522,3.0508520055398916
4149,655.712971,1.0,264.35,202.8,61.55,0.0,0.333333,0.083333,0.166667,0.0,0,6,1500.0,180.129661,295.417192,0.0,12,0,-1.1314327844302938,-0.9239282767365339
4150,3063.422164,0.727273,1646.48,555.73,1090.75,2934.748266,0.833333,0.333333,0.833333,0.166667,5,28,4500.0,6543.279871,2016.24126,0.0,12,3,1.6900237860073295,1.0063180448768558
4151,478.787453,1.0,780.38,655.74,124.64,144.37846,0.5,0.416667,0.083333,0.083333,1,12,1500.0,1842.23355,217.989591,0.111111,12,0,-0.26802039700216795,-0.6584331982040613
4152,697.141393,1.0,1027.28,567.0,460.28,0.0,0.583333,0.083333,0.416667,0.0,0,13,2000.0,1822.954828,175.169946,0.0,12,3,-0.09810858088057406,-0.9640530820917836
4153,48.933642,1.0,632.84,0.0,632.84,0.0,1.0,0.0,1.0,0.0,0,21,1500.0,626.111312,168.599543,1.0,12,3,0.831285925346605,-2.373451834217771
4154,53.994628,1.0,257.0,257.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,3,6500.0,423.058905,63.502182,0.083333,12,0,-1.1913694074970953,-0.5632776206191092
4155,3494.152843,1.0,2217.87,578.06,1639.81,2452.383654,1.0,0.25,0.916667,0.25,10,59,6500.0,2125.932737,1672.557449,0.0,12,3,2.398465401170861,1.2056244168893266
4156,180.32895,1.0,810.6,0.0,810.6,0.0,0.916667,0.0,0.833333,0.0,0,20,2500.0,700.22051,200.518843,0.0,12,3,0.3558159199499653,-1.5087509155830956
4157,63.930277,0.545455,626.98,589.1,37.88,0.0,0.416667,0.416667,0.083333,0.0,0,10,3000.0,450.633632,166.929549,0.5,12,0,-0.5147050140220533,-1.50734224187715
4158,1089.696979,0.833333,349.04,0.0,349.04,1477.68366,0.666667,0.0,0.5,0.333333,4,7,1500.0,231.019657,851.11955,0.0,6,0,-1.2190899045665449,0.09371658265313278
4159,123.396703,0.545455,0.0,0.0,0.0,1196.579583,0.0,0.0,0.0,0.166667,2,0,7000.0,2591.841437,111.691332,0.25,12,0,-1.514119772420772,0.08635548213074178
4160,71.345309,1.0,1166.76,0.0,1166.76,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,1137.865785,162.610445,0.75,12,3,1.0142604902623074,-2.0575928889052677
4161,1044.704008,1.0,1142.6,346.0,796.6,0.0,1.0,0.333333,1.0,0.0,0,61,5000.0,1881.871223,249.300419,0.083333,12,3,1.9774294479506902,-1.2725996619076976
4162,809.572784,1.0,691.66,691.66,0.0,992.321871,0.333333,0.333333,0.0,0.25,4,4,1500.0,1395.925667,263.711559,0.0,12,0,-0.9008842831069335,0.2961316412305381
4163,2165.436389,1.0,0.0,0.0,0.0,1016.336335,0.0,0.0,0.0,0.25,6,0,2500.0,435.64194,745.905341,0.0,12,0,-1.8023188755121253,0.8463966749904985
4164,123.632161,1.0,506.0,146.0,360.0,0.0,1.0,0.166667,1.0,0.0,0,14,6000.0,662.272892,184.935623,0.083333,12,3,0.6465818663306903,-1.4603312231032353
4165,546.398561,0.272727,0.0,0.0,0.0,2498.547619,0.0,0.0,0.0,0.25,7,0,3000.0,339.612072,512.58683,0.0,12,0,-2.2605907908726666,0.5081317137189204
4166,1032.031399,1.0,0.0,0.0,0.0,1143.502627,0.0,0.0,0.0,0.166667,4,0,1200.0,239.189487,613.232178,0.0,12,0,-1.905503054972525,0.23727403543555425
4167,316.812739,1.0,2393.89,801.1,1592.79,2145.718983,1.0,0.833333,1.0,0.25,3,80,10000.0,4439.641308,176.119649,0.833333,12,3,4.074082275934046,-0.19952005614904642
4168,715.64147,0.727273,0.0,0.0,0.0,1349.479114,0.0,0.0,0.0,0.25,6,0,1500.0,1967.176481,234.068674,0.125,12,0,-1.8903267118499192,0.4357186862554175
4169,24.976709,1.0,720.6,720.6,0.0,18.985087,1.0,1.0,0.0,0.083333,1,12,9000.0,664.033022,3.19794,0.0,12,3,0.8577094771221873,-0.5629075925092536
4170,826.018339,1.0,191.67,160.5,31.17,0.0,0.333333,0.25,0.083333,0.0,0,5,1200.0,443.248137,236.976635,0.0,12,0,-1.0608314191666106,-0.8657684026578074
4171,134.613205,0.727273,0.0,0.0,0.0,447.255199,0.0,0.0,0.0,0.090909,1,0,2500.0,414.896217,200.076565,0.0,11,0,-2.0057205388984416,-0.5087761626727368
4172,3749.634778,1.0,0.0,0.0,0.0,102.621184,0.0,0.0,0.0,0.090909,1,0,8000.0,1377.52604,933.115539,0.0,11,0,-1.2577256642689842,0.7699485634996156
4173,16.657046,0.363636,186.32,65.0,121.32,0.0,0.166667,0.083333,0.083333,0.0,0,4,600.0,28.317708,55.354917,0.0,12,0,-1.8031593116679532,-1.3798529377877686
4174,69.945524,0.909091,41.4,0.0,41.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1200.0,147.786034,162.510564,0.0,12,0,-1.3217048963816236,-1.19962181807836
4175,2224.065672,1.0,81.84,81.84,0.0,1570.966236,0.083333,0.083333,0.0,0.666667,12,5,2500.0,487.001643,968.791469,0.0,12,2,-1.7611030428697516,2.2231310887017175
4176,563.587232,1.0,1232.59,500.75,731.84,450.908415,1.0,0.5,0.833333,0.083333,1,31,4000.0,857.740923,218.063393,0.0,12,3,1.3176285340422451,-1.03581827074922
4177,27.742435,0.272727,303.24,0.0,303.24,0.0,0.25,0.0,0.166667,0.0,0,3,3000.0,775.085467,177.669243,0.0,12,0,-1.5340281390687132,-1.2713002538690823
4178,1018.880453,1.0,0.0,0.0,0.0,2583.510846,0.0,0.0,0.0,0.5,8,0,13000.0,1703.232165,243.18864,0.0,12,2,-1.2855669986389704,2.3802854924131718
4179,1221.439496,1.0,1045.76,959.22,86.54,1478.541555,0.888889,0.666667,0.555556,0.555556,9,21,2500.0,269.325785,324.838245,0.0,9,3,0.29869407833321704,0.8932739813422355
4180,56.541208,0.272727,325.8,325.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,3,3200.0,1300.942779,136.804417,0.0,12,0,-1.6805207740897576,-1.0407454922195787
4181,1604.476717,0.8,2619.7,2619.7,0.0,3041.40624,0.6,0.6,0.0,0.3,3,10,6000.0,2045.152399,330.428974,0.142857,10,0,0.6104305716185302,1.0453304527917286
4182,39.086623,0.545455,374.63,91.63,283.0,0.0,0.5,0.083333,0.5,0.0,0,11,1600.0,767.182519,168.259829,1.0,12,3,-0.36290549207599615,-2.13626669075845
4183,378.001129,1.0,1884.04,1884.04,0.0,104.557174,0.416667,0.416667,0.0,0.083333,1,10,5000.0,2249.919761,164.460238,0.222222,12,0,0.28429878456573743,-0.34932150179981714
4184,3290.750214,1.0,974.72,974.72,0.0,0.0,1.0,1.0,0.0,0.0,0,25,10000.0,1064.701886,921.981349,0.0,12,3,1.4877912920614582,-0.004324694073358324
4185,66.723482,1.0,550.95,0.0,550.95,0.0,0.833333,0.0,0.75,0.0,0,16,4000.0,521.433223,151.236269,0.4,12,3,0.2663056732530545,-1.6309361507586235
4186,1987.232432,1.0,544.76,0.0,544.76,0.0,1.0,0.0,1.0,0.0,0,14,2000.0,1124.28278,1834.623457,0.0,12,3,0.43568403139320916,-1.1440380513218247
4187,869.702973,1.0,370.74,138.54,232.2,710.440728,0.916667,0.166667,0.666667,0.416667,15,11,1000.0,540.848608,215.056881,0.0,12,3,-0.37334464266702444,0.5699646469285657
4188,53.989299,0.857143,469.14,0.0,469.14,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,446.737399,99.058125,0.8,7,3,-0.2925175281778002,-2.1175613607711923
4189,151.787402,0.363636,1234.32,1234.32,0.0,0.0,0.083333,0.083333,0.0,0.0,0,3,10000.0,2837.676536,110.578379,0.0,12,0,-0.728235157034218,-0.3417103352936016
4190,5.856011,0.909091,827.4,0.0,827.4,0.0,1.0,0.0,1.0,0.0,0,12,6600.0,755.916603,34.528026,0.083333,12,3,0.6436239407791279,-1.4942765939309057
4191,5.1807,0.363636,0.0,0.0,0.0,1283.543377,0.0,0.0,0.0,0.083333,1,0,3000.0,1282.18451,57.570471,0.0,12,0,-2.037065395769382,-0.4807508613082621
4192,190.324034,1.0,322.33,238.97,83.36,0.0,0.25,0.083333,0.166667,0.0,0,3,6500.0,524.430161,175.583266,0.0,12,0,-0.9215193491890775,-0.6211700667110619
4193,1645.780139,1.0,150.0,150.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,550.522713,689.616683,0.0,12,0,-1.4705282191461306,-0.4554751366489124
4194,8043.733112,1.0,99.5,99.5,0.0,3215.576129,0.166667,0.166667,0.0,0.333333,8,3,12500.0,1865.566177,2518.208896,0.0,12,2,-0.4427874993777124,3.5738953307930217
4195,2155.276706,1.0,66.0,66.0,0.0,5478.844017,0.083333,0.083333,0.0,0.75,30,1,5000.0,5100.05147,566.549873,0.083333,12,2,-1.443138842848593,4.807249824143358
4196,5619.654569,1.0,2457.53,1352.63,1104.9,6088.185478,1.0,0.571429,0.857143,0.571429,16,35,8000.0,1140.70277,1824.646248,0.0,7,2,1.8836782344596545,3.554100763555811
4197,429.157725,1.0,170.0,170.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6500.0,694.899932,210.984965,0.0,12,0,-1.0832343470354746,-0.4504851161634065
4198,1135.70375,1.0,92.07,0.0,92.07,81.509491,0.272727,0.0,0.181818,0.272727,3,3,1200.0,355.798199,434.689529,0.0,11,0,-1.540449617479893,-0.010153393226580659
4199,484.70724,0.714286,960.0,960.0,0.0,531.964001,0.142857,0.142857,0.0,0.285714,2,1,2000.0,199.836894,146.202669,0.0,7,0,-1.7258451123881655,-0.013125538586394567
4200,96.799285,1.0,537.36,537.36,0.0,625.807503,1.0,1.0,0.0,0.083333,3,12,1500.0,1133.874141,185.212377,0.916667,12,3,0.7915116139889183,-1.3406986913436392
4201,18.558992,0.545455,86.4,0.0,86.4,0.0,0.333333,0.0,0.333333,0.0,0,4,2000.0,265.768812,177.572305,0.0,12,0,-1.4258839611932486,-1.3474321630558013
4202,75.792862,1.0,1117.35,0.0,1117.35,0.0,1.0,0.0,1.0,0.0,0,16,5000.0,1060.951647,183.52695,1.0,12,3,1.2720774067062623,-2.0967710467578153
4203,1354.161432,1.0,0.0,0.0,0.0,602.502862,0.0,0.0,0.0,0.333333,11,0,1500.0,313.83656,393.651962,0.0,12,0,-1.9886380641958759,0.9888566710892289
4204,1276.549447,1.0,3355.73,1916.68,1439.05,887.518919,1.0,0.75,1.0,0.25,4,61,4000.0,1254.550076,391.089257,0.090909,12,3,3.1361255119975997,-0.30869400867614455
4205,1119.157048,1.0,133.9,133.9,0.0,269.234406,0.166667,0.166667,0.0,0.25,3,3,1200.0,427.35515,320.855529,0.0,12,0,-1.513378627385039,0.10125019443363988
4206,889.090252,1.0,9751.9,5896.76,3855.14,0.0,1.0,1.0,0.916667,0.0,0,115,4500.0,8418.403666,206.69023,0.666667,12,1,8.208973202221554,-0.8823187748238485
4207,22.695131,1.0,201.18,201.18,0.0,0.0,1.0,1.0,0.0,0.0,0,12,3000.0,189.904819,137.173328,0.363636,12,3,0.4677362862766028,-1.4998742901486597
4208,55.321121,0.909091,805.25,0.0,805.25,0.0,1.0,0.0,1.0,0.0,0,24,4000.0,797.688136,149.269198,0.9,12,3,1.0457255243368437,-2.1831274521021715
4209,432.860083,1.0,128.32,128.32,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4750.0,239.784988,297.228184,0.0,12,0,-1.40593885333883,-0.5550105770514628
4210,3626.196814,1.0,475.36,0.0,475.36,1634.030482,0.833333,0.0,0.833333,0.416667,6,13,8500.0,1927.992694,1014.159287,0.0,12,2,0.3981300250992824,1.3813278608615414
4211,534.728906,1.0,976.98,251.05,725.93,0.0,0.833333,0.666667,0.833333,0.0,0,18,7000.0,742.950103,237.529082,0.0,12,3,1.2530580059996943,-1.1250290243700976
